2.386,4.7834,0.7371,9.68,2.4675,5.355,8.9265,0.1725,6.4403,5.4168,5.7696,7.5817,3.0561,0.7271,8.1323,0.4499,2.2949,4.9902,6.3957,0.471,3.2339,3.9819,3.5148,1.9263,0.5591,6.9337,1.9345,3.7904,3.1872,3.2918,3.1856,5.2506,8.4263,6.5491,6.0423,4.147,5.08,2.9269,3.2473,1.8451,7.9816,5.4198,0.6372,7.4735,6.0818,2.1855,2.9989,4.2153,3.4722,8.2374,9.1019,4.7872,2.9798,5.3642,2.8097,2.2233,8.5596,4.2907,8.7238,7.9414,6.2483,6.1698,1.5441,8.1902,3.0057,4.4461,2.4369,6.1685,6.8176,4.1307,4.4539,1.9419,4.9954,5.3637,7.6315,6.7443,3.6217,0.6951,0.4581,3.4748,9.9705,6.4363,2.3486,5.4457,8.0561,6.3226,3.8934,8.9757,3.7235,4.8059,2.0909,8.7707,4.6932,9.0878,4.2765,7.91,3.6504,8.6191,3.7294,0.2386
4.6179,7.0466,9.9302,4.9782,1.2274,0.223,8.1767,8.0783,1.5942,4.2168,7.3413,7.2682,7.6745,6.6436,0.3071,3.5026,4.3745,2.3583,5.6671,5.4157,8.7897,9.8564,6.8089,2.7771,5.4311,5.1398,9.4871,5.8629,3.6465,6.1023,4.6343,3.7798,2.2239,2.9695,0.08,3.3246,6.0224,9.3833,4.2636,9.8367,3.8868,3.2451,0.9751,9.513,8.7779,9.7056,8.2965,2.7548,0.5044,2.7197,0.5233,7.3389,9.4225,0.9968,0.7253,6.991,3.9277,1.4878,8.1463,6.3349,4.1938,0.1525,7.2258,8.9799,2.1656,2.2821,0.6127,0.5849,8.0756,5.187,1.9662,2.9709,7.2055,0.4768,4.7299,0.6796,5.1959,2.3366,6.4404,3.0864,6.3926,3.1393,9.5836,6.6659,8.8221,5.5279,5.8376,2.856,1.3974,6.3708,8.9181,0.3254,3.6946,2.8216,0.8047,4.5624,7.3817,0.1535,4.7365,8.7686
1.8373,5.7012,5.7322,9.4834,6.7295,2.2754,7.1572,3.1448,8.6486,6.0626,4.4612,0.6231,2.5031,8.8947,9.521,9.2859,5.1039,6.2401,2.6326,1.588,2.5431,8.7194,3.0449,4.7553,3.8778,3.9335,3.1059,0.5821,3.4123,5.9952,7.0172,7.8463,6.8327,1.4551,6.2954,2.0875,5.1184,3.0145,9.5246,7.9558,5.2982,4.7783,4.405,0.3142,9.9705,9.1597,1.0775,8.4755,7.776,8.2282,2.5411,0.0688,8.638,4.2839,0.808,6.5977,8.1129,4.6376,0.443,8.9578,3.664,7.1302,1.1566,9.0455,9.7066,1.5415,2.9495,3.2238,6.3959,1.8146,5.774,7.1962,1.3254,5.2797,6.3343,5.108,5.7576,1.1295,2.7582,1.5793,9.5283,9.3608,1.3888,3.0516,8.0864,5.0356,0.9314,7.1799,6.9646,5.9841,7.4078,6.7771,5.1,5.5024,6.0761,6.2046,9.8223,7.204,2.7881,5.0636
1.9134,5.5137,0.3386,9.7356,9.9256,3.724,5.7934,3.247,4.6218,4.4541,8.9814,7.0815,2.2781,4.983,9.5305,1.5455,3.9937,2.0274,5.6568,3.5357,8.9893,0.3563,1.5534,6.9767,5.9573,6.9928,2.4515,7.9703,4.5767,3.0046,3.9521,2.7894,0.1741,8.4647,2.1516,2.0027,9.4798,1.3498,2.6454,5.3521,5.8464,2.1357,7.0791,8.8215,7.4615,4.2634,4.6607,6.4383,6.6308,9.9311,2.3583,4.406,2.6512,6.614,7.1474,6.2434,0.3037,7.9532,0.172,3.3803,5.2116,7.9673,7.6662,3.5631,1.0233,3.7016,8.8255,3.5906,8.5201,1.4615,5.7883,6.6292,3.2571,8.4454,7.843,7.2424,5.6834,1.9242,7.7098,1.1211,2.307,7.4592,4.916,0.1311,4.7538,2.2606,7.5225,1.1382,1.4773,2.7911,1.1048,2.1293,5.1756,1.0098,6.3406,0.4911,4.3608,9.2308,0.6811,1.0161
7.0109,7.6499,7.1843,1.7579,0.4317,6.8635,4.6595,4.1269,2.4193,4.0068,3.9573,6.1888,3.6499,5.498,1.8978,4.9058,8.533,9.4445,6.1303,8.7146,7.1088,5.5895,0.6758,3.672,4.2889,5.5856,5.6127,8.1284,0.1965,6.0662,5.249,6.5971,8.2098,2.7239,7.0063,4.8441,4.634,3.1211,0.9001,6.6305,3.6566,1.3731,9.3123,8.6708,6.8312,0.808,1.7544,1.5843,5.8185,5.4188,1.4033,2.5582,5.5086,8.8812,1.8931,0.3811,7.5724,6.1892,9.8181,6.0281,3.47,9.4405,2.68,0.3518,9.3556,9.5369,2.253,9.6883,7.8551,2.6438,8.2715,4.8481,9.3454,1.2896,7.9198,5.8923,9.9751,6.6144,8.7364,9.8768,4.2753,5.3306,2.7292,0.755,1.0593,9.1123,2.2534,7.6075,2.4031,8.8525,6.6075,7.3798,5.3816,7.649,7.0894,7.0493,8.2066,8.1517,4.4901,1.7663
2.5804,0.8329,0.7365,7.6294,5.9405,9.3616,4.9491,5.7997,7.042,0.7842,9.6981,9.2402,7.3761,5.2927,6.7027,4.6842,1.095,0.221,6.6535,3.1387,2.0594,2.5913,8.4568,9.2468,9.0612,2.537,7.1204,4.599,3.968,9.53,3.824,0.7976,7.8114,2.2276,2.5536,9.2252,7.3476,4.5364,5.725,3.3843,9.1822,0.1358,0.071,3.654,7.0608,4.2018,0.8325,3.1931,1.3298,1.1775,1.3279,6.5052,2.7293,0.8995,9.3419,0.1878,5.3255,6.4322,7.5322,0.5025,5.6001,6.9454,4.7255,6.5007,1.8778,7.7632,8.8217,6.8941,0.7708,8.5858,2.3863,4.8153,4.4235,0.6784,0.7755,2.9589,3.3119,5.998,7.8486,0.7991,4.1584,5.0571,7.63,8.5304,8.0568,4.6318,4.5945,2.731,1.7654,5.5,2.8994,3.9168,8.1324,9.8684,3.7026,2.921,5.8204,8.9744,7.1436,1.6595
7.5198,0.1622,8.5221,2.0213,6.4739,6.5065,3.5678,7.6083,1.7724,6.2523,5.3354,7.6184,6.1216,3.9913,7.6348,1.8717,3.2928,4.3692,7.8661,8.7655,4.0352,8.2344,9.5926,3.5039,9.1629,8.8497,6.4184,4.4248,7.1526,4.7234,0.4222,8.9858,2.4406,4.9654,3.9005,6.7687,6.907,6.5848,3.7207,3.9711,3.6872,4.2029,2.3657,2.1253,8.8661,1.3911,8.154,5.8723,4.2162,3.9592,3.8632,1.0472,3.8969,3.4735,9.456,0.6937,0.5363,6.7908,6.421,4.1052,3.4209,6.8329,5.7229,9.4242,2.3487,5.8409,8.4978,7.9179,0.911,2.7428,8.6197,3.2218,4.8757,9.9947,4.416,6.0814,7.7947,0.3987,7.9084,4.7759,6.0057,4.5254,4.8682,0.7803,6.152,2.0095,7.4652,2.042,4.446,1.0246,3.6927,9.7102,4.8344,7.7112,4.0999,5.3678,0.6,1.7555,4.2842,5.0391
6.0926,6.3926,0.9317,4.2727,1.6605,9.7736,2.241,8.3168,0.6483,9.0449,2.4303,1.5489,6.2431,0.233,9.6085,7.2948,3.6123,5.3953,6.0605,7.7828,4.9756,3.6879,6.6555,6.1715,3.59,6.9879,1.5015,9.9063,9.5547,3.3912,5.9971,2.9166,3.4242,2.6453,1.1894,1.7667,3.9519,7.3349,8.8765,5.1651,8.6472,5.5212,0.1388,2.5101,9.2054,3.2513,1.6525,2.1236,4.0023,2.4029,0.3508,6.5825,3.891,7.9898,6.5661,7.3718,2.7084,5.7007,0.684,0.1159,7.2256,1.1014,0.1863,0.0829,1.0383,4.1531,6.2272,0.9434,1.0148,6.5792,6.0941,9.8863,4.1139,8.0154,0.762,8.5419,7.1567,7.5027,5.8037,3.1805,2.7421,0.544,3.1276,4.7822,4.5672,2.7444,8.7118,9.7135,5.5768,7.2062,6.4768,5.7694,8.2664,1.9786,0.3474,7.2591,0.2531,5.1512,6.9422,2.6265
7.2057,2.8416,3.6766,0.5778,2.1385,8.8585,6.3833,8.4773,4.113,6.8373,2.2377,4.1255,3.8989,1.8289,0.5809,3.5974,0.8974,6.0637,9.8741,5.4588,8.5175,4.983,8.8775,3.4588,2.6646,6.826,1.0999,4.3023,3.4496,2.5986,5.3321,3.0288,3.4022,8.784,9.4938,9.5559,0.8543,2.1073,7.2027,2.9385,3.4248,8.3236,9.4308,1.698,5.5948,7.5939,9.3522,5.5295,9.4312,7.3461,8.3568,4.5231,6.8743,2.1134,0.7932,9.5528,9.3964,4.8034,9.9122,8.6062,2.1391,4.4642,1.3225,2.1817,2.645,6.8818,3.1956,4.1494,9.0314,2.5592,0.2118,9.0066,3.5124,5.0368,5.4263,8.2999,8.3764,3.752,0.5123,3.762,8.4279,6.2277,0.4077,6.0427,0.9885,6.2943,1.4586,3.6355,5.1241,6.26,0.5159,0.9859,2.8174,0.9432,5.9478,8.5386,0.3825,8.9942,2.9109,5.8171
0.4236,7.4942,9.3046,9.8109,7.6934,8.3047,6.837,7.4404,0.4301,4.4219,8.1992,6.4043,1.1579,0.5918,2.2287,4.26,3.5818,8.2844,7.052,4.1404,1.4923,6.156,0.4209,7.4857,5.1613,3.2173,7.9794,2.442,3.38,1.6118,5.4203,5.7492,8.5516,0.6721,5.0085,3.4516,3.8555,7.4138,5.3383,2.7571,9.9538,4.0564,3.2182,1.2459,2.9762,2.7934,1.7265,4.663,8.6469,6.516,5.7591,4.7452,9.4538,2.706,9.6842,2.7532,0.1345,4.2555,2.4937,4.1275,0.8938,0.3797,6.5953,9.9749,7.0577,8.8841,8.4514,9.219,1.2885,6.1332,8.929,2.9773,5.2802,5.5365,8.6548,0.5666,3.7899,0.3713,5.2422,2.0104,1.2827,5.0605,4.7256,6.5133,6.2946,6.0963,1.9909,6.2301,1.5592,4.6143,2.6638,7.4607,2.4132,3.2946,4.9413,2.2945,6.0168,3.0815,1.2218,7.0532
0.0076,1.0546,8.1726,7.9909,6.0204,4.2086,9.4198,0.98,8.7945,2.4374,5.3228,3.4817,6.5854,4.7076,3.2146,4.3135,5.9701,3.5016,3.2117,1.5529,4.166,4.5053,9.0241,0.0363,2.7718,1.2713,0.8712,6.23,4.8736,4.2733,0.6309,3.8584,0.4565,4.7523,6.3174,8.5514,8.3088,3.7751,3.9528,7.5997,3.9968,5.9349,7.313,3.8149,7.7406,7.6707,6.0887,1.7427,2.1409,3.259,9.5506,9.0029,1.2094,4.8976,7.352,1.3368,0.2404,9.5081,8.065,1.5449,5.3135,1.5847,5.8864,3.3482,4.1642,6.8052,4.7105,6.1234,2.3305,6.2473,7.9543,1.5809,3.0849,6.0595,3.3103,4.0929,3.6717,5.9871,2.9242,5.3689,1.6849,9.8068,7.9861,8.0697,3.2073,6.5734,8.7138,7.5809,4.9327,7.8513,7.1781,9.1137,7.444,0.6645,0.2422,4.4358,7.6404,2.9766,3.2893,7.1783
9.7851,2.4951,6.4519,4.1572,9.7295,1.112,4.3142,0.9,2.895,6.8766,5.8794,1.4568,0.0565,5.4765,1.1391,1.338,7.5587,3.2155,6.9431,6.2371,8.1211,2.5445,5.3972,8.684,9.7155,2.0605,5.729,7.1957,3.9189,9.6337,4.6991,7.4984,8.0247,7.1012,6.8117,7.9478,8.0034,2.9745,4.5381,7.9565,8.5227,1.762,0.0633,9.7532,6.0171,1.4703,8.8949,1.3973,0.044,6.9834,2.4509,5.8725,3.6713,4.7995,7.9214,4.946,2.8266,5.7604,4.8358,4.7391,4.4878,1.2732,3.5687,9.1446,4.7921,4.2944,8.9693,7.0147,9.2037,2.8257,9.1378,3.139,6.7268,1.386,3.1552,7.0572,2.5213,2.9218,4.754,6.0198,6.4874,8.9425,5.5921,0.3539,1.8793,3.8227,5.1147,2.0117,4.1844,8.4492,8.2419,9.0288,3.9037,3.6674,2.2686,1.4559,0.0424,6.4188,4.9212,6.4422
0.1293,9.7405,0.156,7.7241,3.4306,1.5834,7.7277,3.1175,3.6681,3.3089,4.1282,9.3797,3.142,1.4741,8.8798,7.6762,7.4412,4.7854,8.5192,2.3498,4.7145,0.4271,1.1146,4.5097,0.7459,6.5277,0.0914,7.3325,7.9458,3.5506,2.2994,5.5979,5.8984,9.9167,3.5398,4.2753,4.1973,6.3374,9.4784,8.3709,5.7102,8.7146,8.3411,9.8787,0.4986,6.9699,0.0356,2.1065,7.4748,3.1224,6.2424,4.8969,9.8446,7.3522,1.0864,0.5543,8.8933,5.8426,3.0049,5.3446,0.7726,9.7185,2.2836,2.7096,5.1459,9.1891,2.5625,9.1638,2.7582,5.1478,6.694,7.3838,7.5255,8.8858,7.0475,0.7793,5.0198,3.1045,1.623,3.4506,9.7404,4.3972,9.2659,6.4846,4.742,1.7515,1.5262,3.2835,6.2516,8.3005,0.1344,8.7943,2.7495,7.1154,2.4226,3.7716,1.553,5.0598,4.6061,3.253
4.0855,6.3622,7.8855,0.7883,0.4323,2.0293,5.4477,5.1208,6.0641,8.3538,1.3456,4.6747,8.6035,2.3073,6.3344,2.3381,8.1887,3.4356,6.522,7.8411,2.4576,2.5015,8.8969,6.5079,9.1423,4.0633,7.4972,7.6895,9.7266,9.6175,8.6194,0.5707,8.8668,6.3605,1.5879,6.9834,7.9332,6.2328,6.8604,0.877,5.8253,1.018,7.8542,6.3655,6.4148,3.9564,6.3769,7.7812,2.1662,3.5877,4.2164,1.9622,1.6623,5.2946,5.0698,1.1785,1.0422,3.2166,9.7707,8.3407,2.1995,4.9893,5.9702,5.4549,6.1441,5.704,9.6185,0.6147,8.1316,3.7444,5.614,8.4753,8.0098,8.3006,2.0059,4.6072,8.9917,0.6835,5.0734,2.6812,9.824,6.7484,4.741,6.2261,2.9123,3.7984,6.9695,9.2657,5.6566,5.0296,9.5903,1.0319,7.7833,6.0956,6.5299,7.2425,6.6396,6.2212,2.1323,9.0795
6.9215,3.6762,2.1153,7.1019,8.0539,0.089,5.1214,3.4942,6.8818,0.7706,2.1488,4.0511,1.5335,2.688,4.7134,9.7064,8.0126,0.5958,7.0002,3.8527,0.3435,9.0425,7.0215,5.0538,0.5731,9.8517,6.6335,3.7457,8.7265,6.1906,1.4479,3.5155,8.8975,9.4587,8.0793,8.8092,6.9241,5.4515,6.1383,3.084,9.6528,2.3176,4.1201,5.1684,5.778,8.9733,7.1229,2.4601,0.9193,2.8126,7.6812,2.9116,4.6169,1.0214,7.1686,3.8013,9.7248,9.8458,5.2407,1.4349,9.2536,5.7753,5.025,9.3539,6.0459,4.0773,5.6327,8.1464,5.1723,8.2611,6.8273,7.6034,5.3134,4.3392,8.4686,1.2632,4.2958,3.6497,9.5015,3.1567,1.0276,7.3807,6.2389,4.3514,9.7199,2.9033,3.1444,2.5705,5.6642,5.9752,9.7058,7.5007,2.1361,7.268,0.4398,9.7331,5.1094,4.1777,3.7821,3.1403
4.0347,7.1968,3.9671,0.4921,8.4911,0.0521,9.6698,0.4862,6.8047,1.1729,5.2563,5.2632,5.1164,7.6066,1.2666,2.8461,5.7105,7.1817,3.4756,2.2009,3.7209,2.8533,0.4869,8.3756,2.2518,5.973,1.5739,3.6133,0.4648,7.0944,0.2829,9.1535,4.8466,6.0151,4.5461,0.2848,2.5282,5.9951,1.9034,1.3221,2.7056,5.1153,8.159,7.3852,9.617,0.9583,5.5915,7.4825,5.7583,7.7657,5.2108,0.7566,2.3678,9.5938,9.0078,2.6962,5.8784,7.6753,4.5379,9.4728,6.2505,5.4318,4.2164,6.0499,9.4591,2.2581,7.0682,2.9582,3.7454,1.2369,5.3592,4.3366,8.4024,4.3844,7.3714,8.5231,2.0969,5.8187,5.4321,5.3064,2.3361,0.1449,0.7885,5.4845,0.9736,6.0245,1.9711,4.0538,9.2545,3.767,5.8558,4.7302,8.0645,2.3415,8.0269,5.34,1.9636,3.8187,9.5758,5.9751
7.5908,7.2483,9.6787,8.1958,3.8404,6.2178,5.5094,0.4319,8.28,8.9403,7.4082,3.0308,7.3484,4.07,3.2908,1.4726,9.6596,3.8903,9.7731,0.2073,4.0278,0.8255,1.881,6.2292,7.6641,8.8818,8.9285,5.3874,8.4027,5.1608,6.8239,6.8005,6.909,8.3918,5.7473,6.356,2.0608,9.6066,7.4596,4.4007,6.6226,6.6131,2.3113,0.8641,5.2408,3.7103,2.9831,2.0895,5.4967,5.3659,5.9229,1.8699,3.1062,8.7953,1.3534,7.5282,2.1327,3.1499,7.3759,5.0902,4.801,5.0036,1.5431,5.0079,5.302,8.1315,2.4965,9.4763,6.2332,8.9161,7.1142,4.4576,9.5976,5.3256,8.6736,4.1351,9.9439,9.967,7.0092,5.7411,3.0069,5.695,0.1974,5.4814,4.2285,4.581,2.9835,7.3661,4.6104,4.4507,3.1553,3.3206,7.2523,1.6909,2.0799,7.5442,6.7338,3.4375,1.6283,7.6506
0.5023,2.282,4.3942,4.9815,7.9624,9.023,2.3874,6.0125,4.3882,7.0131,7.5375,4.9373,6.1356,9.6403,9.3126,8.8309,0.6807,4.592,1.2974,9.7793,4.4481,6.2371,9.8819,3.3865,6.8829,8.662,4.0377,0.6928,5.705,1.5037,7.1013,2.4693,9.1291,4.2915,1.7894,0.507,7.3688,2.0526,8.6992,5.8143,6.2125,4.3831,0.0992,4.5631,0.4264,6.4477,7.6587,8.7912,3.6505,2.09,0.1009,9.2612,8.0107,6.2184,2.818,1.6764,6.6354,2.0181,4.4831,8.0845,8.8043,7.5728,8.1239,0.9929,8.8165,0.7853,0.6744,7.991,1.0098,9.5335,9.6454,9.7423,0.345,1.3302,5.5035,7.2395,6.701,4.9494,0.7281,2.2589,0.1202,3.5835,7.8588,4.1481,5.6892,2.4942,4.7661,6.9521,1.5806,3.5369,8.0935,1.685,7.9988,6.1169,3.6508,5.9412,4.1646,0.1876,7.1349,3.2407
4.4713,1.0263,2.7936,8.387,3.1239,6.0064,1.4433,6.423,1.0298,7.2066,9.1745,5.7881,7.8309,9.5835,1.5027,9.4797,7.3172,5.5962,6.7792,7.4604,4.5929,6.4689,0.2959,8.3405,6.6651,1.1019,7.1638,2.743,0.0204,3.2772,6.4881,5.3719,1.2585,0.7494,4.1405,5.4741,1.741,4.4978,5.625,9.5495,6.7302,7.4871,3.9799,1.5232,8.5359,2.7448,6.3663,1.2539,2.6995,1.4855,7.6201,7.4145,4.6026,9.9306,3.2168,4.9236,3.0548,0.8849,2.3291,7.6417,5.6859,2.0584,2.7586,4.6538,0.059,7.2499,2.2953,0.8003,8.0021,3.438,4.0094,5.3536,0.1625,7.0717,3.9999,5.1001,9.2244,0.1423,2.8937,0.1438,6.5303,1.3043,9.1277,5.8381,5.4397,3.8175,9.2411,5.9571,6.4022,3.145,0.7379,6.4157,4.9307,0.4882,1.5332,8.7191,3.746,7.9232,6.8577,4.622
3.8737,2.0522,8.0556,8.0572,6.2713,7.857,7.5114,0.42,3.6886,8.1391,6.3444,8.0337,2.8415,4.5009,1.051,1.9239,0.9855,8.9397,1.109,8.3357,2.0537,4.9508,3.6611,2.8795,6.7424,1.0173,5.6215,7.6083,7.6972,9.2354,9.8452,3.084,4.1311,0.8141,6.7221,9.5098,6.3366,7.5248,3.0934,6.3684,2.0962,3.3066,9.8264,3.1491,2.5547,7.4557,5.1739,9.6969,1.5994,2.7371,5.8977,3.2437,4.0833,7.0161,1.5687,8.3486,8.1897,8.5071,3.8854,4.6,9.257,0.885,0.8014,7.5282,0.2073,0.4329,9.6105,3.7193,9.3548,2.3984,9.7184,5.0311,0.0848,6.783,3.2254,8.9446,2.6195,2.326,1.7562,0.1372,5.5843,9.2125,2.5711,2.5621,8.9744,4.9462,6.7083,2.4214,1.5457,9.4076,3.5912,8.2617,8.7927,2.5309,6.8866,4.989,9.6649,7.8225,1.8195,6.8234
0.9471,3.3767,3.8233,3.5822,2.7715,8.9697,1.6238,7.8913,1.5981,1.1946,2.3497,4.1255,0.6312,3.1754,2.9072,8.5933,7.6201,1.1248,1.5002,6.152,2.018,3.1829,4.5992,5.4887,5.2646,1.3656,9.6349,5.8677,8.1732,6.0964,4.8361,2.261,0.6205,1.2663,4.6664,5.4692,5.9237,5.1299,9.4912,2.3662,1.8977,5.2357,8.1925,3.6215,7.756,2.6629,7.0282,3.9724,1.4948,4.9439,4.4587,0.8341,7.6563,6.2372,6.203,2.8763,5.7398,4.6122,9.7785,6.2607,9.7738,5.7528,6.6763,8.591,8.698,2.4384,3.6004,6.6897,3.3662,8.4023,7.9049,6.2119,5.3541,4.1609,6.9574,3.1905,5.5744,8.7855,3.204,7.324,2.4876,4.2984,8.9861,3.8503,1.4665,5.7027,3.1821,3.4658,6.6357,8.6185,7.4217,7.4888,9.8729,8.4562,4.4362,0.8743,6.6925,0.5553,4.1681,9.3511
1.7412,2.2082,2.5425,6.6324,7.9497,0.1465,9.1616,8.7028,7.556,9.7327,2.8529,2.906,0.8054,1.8034,4.4032,1.5924,4.1857,7.8255,9.9249,9.2662,8.8712,6.016,0.1425,7.3033,5.8483,9.7292,4.7519,3.1713,5.4291,3.2261,1.0424,9.1849,0.7894,4.5219,4.8101,3.9245,8.0192,4.52,0.562,8.1048,2.0083,4.1511,5.6173,6.2331,6.282,8.5466,7.3481,9.5753,0.7427,9.9291,3.0318,4.6053,5.6232,3.7034,0.7174,5.0077,4.7518,8.0509,2.416,0.377,4.6219,6.0012,2.8153,3.483,4.3455,9.6241,7.1039,0.2048,7.1547,8.9053,6.8948,6.0147,2.2636,0.6167,1.0251,2.5141,1.0474,2.6227,7.0321,4.9532,3.3135,3.7103,9.8959,8.3378,8.895,2.866,5.7183,1.1053,5.559,9.3133,1.2964,5.0348,4.5853,7.6828,8.4871,7.1068,8.6519,4.7926,6.3148,0.3675
5.7405,5.6717,7.7097,3.6136,0.3282,1.8489,3.3127,6.7082,2.363,0.3456,0.6254,7.0867,9.5259,1.0831,5.8673,6.6624,2.9096,6.7934,5.2613,1.8488,8.098,5.5819,5.3297,2.5506,2.5833,6.8778,5.2777,4.1917,6.8778,2.1397,3.1797,0.5679,8.4134,4.1809,9.6883,4.9247,2.2192,9.7476,3.4816,9.1608,3.9479,8.9659,4.8286,3.7496,1.0894,7.0486,8.0604,8.9807,9.8283,5.0211,3.4485,0.3852,3.3092,6.7687,3.49,1.7185,4.6245,4.2979,1.1905,2.9183,9.2153,2.4261,5.4092,9.8394,9.281,8.2862,4.6507,1.2623,1.8443,5.1344,0.8082,0.8171,0.468,3.6604,8.7145,5.1188,8.9105,2.6831,1.9366,9.5057,0.6066,3.587,5.5584,0.4582,0.7803,4.6985,2.5561,5.0157,6.8441,1.2805,7.0911,7.8424,2.4198,4.6059,6.6597,8.6776,9.1419,5.0783,0.8804,9.9728
7.5366,1.5704,9.0479,5.618,0.1879,7.4115,4.0103,1.5398,3.6034,0.6604,0.6694,9.7428,2.0089,9.4802,6.8585,7.7335,6.8353,7.6104,2.3866,9.8849,1.0729,8.7144,4.5419,2.8214,8.896,8.2807,0.9421,5.4681,9.7393,1.9595,9.0824,8.2331,6.1673,8.6248,2.7213,1.4911,3.5626,7.4059,8.1659,3.726,1.4079,0.4684,7.0611,6.6013,6.8433,3.7583,9.2716,0.5367,8.163,9.681,3.676,4.8736,7.6794,9.0751,4.3139,9.3516,8.8493,3.4039,9.9866,8.2879,4.5203,6.7977,6.8365,9.5647,7.0217,1.5362,4.6422,3.2575,1.0337,8.0728,0.8229,3.2708,5.3752,6.8647,1.9332,4.1147,5.416,4.2177,3.7982,4.9368,9.4538,3.6353,2.7829,8.0358,3.1689,7.2351,2.0484,7.6032,6.9228,0.9284,8.4121,9.7547,0.6057,9.3687,1.791,2.0823,0.3088,6.8867,8.5257,7.9315
4.7793,9.2419,7.498,1.5815,7.0371,2.5253,6.5291,0.8483,7.0835,9.0166,7.5887,5.7434,6.4812,9.3851,9.8092,8.6915,1.308,5.9537,4.8179,3.0151,2.2264,0.0547,2.8987,2.9314,7.319,3.0454,1.5526,9.4513,3.6768,9.9457,8.5777,7.3791,5.8782,4.8992,0.7582,6.7321,9.1225,7.2277,8.8322,8.7353,3.6613,1.0002,1.1418,9.4182,4.183,5.9326,0.5808,6.0673,3.4158,3.7722,6.6678,6.3628,0.244,1.8848,4.6631,2.5787,9.8955,6.1531,3.4069,1.0857,8.8584,1.0355,4.1963,3.233,8.4565,7.5316,4.7203,7.9263,5.1819,7.61,0.1112,0.639,5.0455,0.6614,2.7924,2.0491,9.5638,2.6735,4.0989,3.8665,6.0994,2.6998,1.2959,7.3512,4.358,0.7719,5.6531,1.7535,5.7222,6.5416,7.3591,2.1362,0.6762,4.966,7.9055,1.1552,3.2932,5.8653,5.6268,3.8514
0.1969,4.674,1.5657,2.4452,7.1689,7.6275,2.6839,6.1343,3.0724,2.4608,7.338,5.2051,0.9268,5.6183,3.9137,7.005,2.5118,3.8265,3.8818,6.9501,2.9764,6.4587,8.2723,9.1779,2.4092,0.4245,2.2218,5.4794,4.7695,6.3881,3.8541,1.6011,8.0851,4.6569,8.9514,5.8754,9.9773,5.147,9.7246,2.8705,0.2255,0.0347,4.8692,7.8666,0.9449,9.3286,3.4483,6.7545,4.4745,9.7105,3.1359,5.0776,7.9922,4.6023,8.4467,4.5002,0.2848,7.8746,8.3438,3.8493,9.0616,0.3552,9.2495,8.3299,7.8594,7.1618,8.8316,7.7072,9.2096,7.9773,4.0213,0.2184,0.4559,9.4256,3.8289,8.5494,4.8473,7.3651,7.1759,2.0354,5.8168,5.2055,0.6151,5.5239,1.4412,0.9474,0.9055,6.709,6.9617,2.531,4.6616,9.535,9.3287,8.3422,2.6471,5.2397,5.985,8.5616,8.9699,7.8047
4.1959,4.2371,7.0655,2.4435,8.0433,6.9138,3.8658,4.4024,0.5232,1.3596,8.0725,2.3455,2.5417,5.653,8.2129,4.7015,2.3095,8.1854,4.2648,7.3916,2.998,1.2778,4.1912,4.678,7.5304,5.0349,4.7669,0.8813,6.7448,6.847,1.4326,5.6724,4.1246,4.9187,1.8354,7.7237,6.1981,7.4951,8.681,7.7463,5.5885,4.9862,1.391,8.5937,5.1197,4.1361,1.3757,1.658,5.6344,4.7323,4.4022,8.2534,5.8061,3.4558,8.9697,5.9017,7.7535,3.5127,8.7028,4.6271,8.746,0.0709,1.4501,1.0297,0.7357,2.4031,0.0505,1.16,4.1548,6.342,6.0769,9.3523,5.9229,3.5063,2.8491,1.5513,5.1159,8.7494,5.5365,8.2456,2.9545,7.2148,3.8313,7.4579,0.0966,7.3975,8.9353,4.4794,6.7908,4.9971,4.0829,3.4507,3.8626,3.8589,4.3884,3.2876,3.4348,7.048,9.2797,0.6758
0.9982,0.9113,7.7806,8.0945,5.0214,2.5202,8.6658,4.3406,0.6618,6.8532,0.1175,8.2741,2.1828,0.1185,9.5186,3.5767,0.8097,5.3097,2.9539,3.9976,3.7926,7.3708,1.411,9.4333,0.9273,6.7751,2.9622,5.7618,7.871,0.3532,0.3805,4.1976,8.33,5.0514,7.2616,6.1044,1.8561,3.649,8.349,0.7538,9.8804,3.8541,8.9469,9.4481,0.3623,9.7172,6.6661,4.2227,5.9903,0.1494,3.0945,4.8706,1.102,2.9206,0.2885,7.4488,4.3067,0.1789,0.9161,7.4399,5.6593,8.2619,4.9101,1.7463,2.8637,8.0749,0.3699,8.7167,3.7105,1.6138,3.8836,8.7197,2.5339,9.9192,6.314,0.7781,9.8318,7.1054,3.4875,7.5959,3.5902,6.0714,4.0412,3.2507,9.3849,1.4147,3.3756,1.7115,6.8607,6.3793,9.9075,8.6583,3.6845,6.0962,4.8425,0.1036,7.1841,4.7529,2.9404,2.1041
